,1,2,3,4,5,6,7,8
199,95,72,45,92,69,96,46,55
200,95,73,45,92,69,96,46,55
201,96,76,46,92,69,95,46,55
202,99,73,49,92,69,95,46,55
203,101,67,52,92,69,94,46,55
204,109,68,63,97,68,95,46,54
205,119,80,78,115,67,94,45,53
206,125,98,87,143,67,94,46,53
207,129,157,92,156,68,94,46,52
208,137,168,102,142,68,93,46,52
209,143,172,110,135,68,92,45,52
210,142,175,111,130,68,91,45,52
211,142,178,113,127,68,90,44,51
212,144,180,117,123,68,90,44,51
213,147,180,122,122,68,90,44,50
214,149,179,125,122,68,90,43,50
215,149,179,127,121,68,90,43,50
216,148,178,127,121,68,89,43,50
217,148,178,128,121,68,89,43,49
218,148,178,128,121,68,89,43,49
219,147,178,128,122,68,89,43,49
220,147,178,128,122,68,89,43,49
221,147,178,126,122,68,89,43,49
222,145,179,123,123,68,89,43,49
223,141,180,117,125,68,89,44,49
224,137,174,112,131,67,89,44,51
225,137,169,110,139,66,89,44,50
226,133,165,102,146,66,89,44,50
227,128,157,94,154,66,90,44,50
228,126,127,90,176,65,92,44,52
229,125,97,87,145,65,93,45,52
230,121,76,82,117,65,93,44,52
231,113,71,72,107,65,93,45,52
232,106,61,64,97,66,93,45,53
233,97,55,55,90,66,93,45,53
234,92,57,48,88,66,93,44,53
235,90,60,45,88,66,93,44,53
236,89,62,44,87,66,93,44,53
237,90,61,44,87,66,92,44,53
238,92,59,47,87,66,92,44,53
239,100,60,56,92,66,92,44,53
240,110,70,69,102,65,92,43,52
241,124,86,86,126,65,92,44,52
242,129,137,92,177,65,92,44,51
243,137,164,100,147,67,92,45,51
244,143,170,107,140,68,92,45,51
245,148,174,113,133,68,90,44,51
246,147,178,115,129,68,89,44,50
247,149,178,118,127,68,89,44,50
248,151,180,123,125,67,89,43,50
249,152,179,126,124,67,90,43,50
250,151,180,127,124,67,90,43,49
251,150,179,129,123,67,90,43,49
252,149,179,128,123,67,90,43,49
253,148,178,128,122,68,90,43,49
254,148,178,128,122,68,90,44,49
255,148,178,128,122,68,90,44,49
256,148,178,128,122,68,90,44,50
257,147,178,128,122,68,90,44,50
258,146,180,125,124,68,90,44,50
259,141,179,119,127,68,90,44,50
260,137,173,114,133,67,90,45,50
261,134,169,110,141,66,89,45,50
262,130,160,102,149,67,90,45,50
263,125,144,95,166,66,91,45,51
264,118,101,86,151,66,93,45,51
265,115,87,81,132,66,92,45,51
266,107,66,71,104,65,92,44,51
267,101,59,62,93,66,92,44,52
268,94,55,54,88,66,92,44,52
269,91,58,48,86,66,92,44,52
270,89,60,44,84,66,92,43,53
271,87,62,43,83,66,92,43,53
272,87,64,42,83,66,92,43,53
273,88,64,43,83,66,92,43,53
274,91,63,46,83,66,92,43,53
275,100,62,57,87,66,93,43,53
276,113,78,74,104,66,92,43,52
277,124,130,88,169,66,93,44,51
278,135,162,100,155,67,93,45,51
279,144,172,110,142,68,92,45,51
280,149,179,117,134,68,91,45,51
281,153,180,121,130,69,91,45,51
282,155,177,125,126,69,91,44,52
283,157,178,129,125,68,90,44,51
284,157,178,130,123,68,90,44,50
285,156,177,130,123,68,90,44,50
286,154,177,130,122,69,90,44,50
287,154,178,130,121,69,90,44,50
288,153,178,129,121,69,90,44,50
289,153,177,130,121,69,90,44,49
290,153,177,129,120,69,90,44,49
291,153,177,128,120,69,90,44,49
292,151,178,126,122,68,90,44,49
293,145,178,122,125,68,90,44,49
294,138,176,113,133,68,90,45,50
295,133,171,107,141,67,90,45,50
296,128,160,100,150,67,92,46,50
297,122,142,93,171,67,93,46,51
298,117,109,85,156,67,94,46,52
299,112,83,78,124,66,94,45,52
300,100,69,63,104,66,94,45,53
301,93,59,53,91,66,94,45,53
302,86,60,44,87,67,93,44,53
303,83,64,39,85,66,93,44,53
304,82,66,38,85,66,93,44,53
305,84,67,39,85,66,93,44,54
306,89,65,45,85,67,92,44,54
307,101,67,57,94,66,93,44,53
308,115,85,74,115,66,93,44,53
309,124,118,88,161,66,94,45,53
310,130,149,96,165,66,93,46,52
311,139,170,106,143,67,92,46,51
312,145,175,114,135,67,91,45,50
313,146,179,116,129,67,90,45,50
314,148,178,117,124,67,90,44,50
315,152,175,122,120,68,90,44,50
316,154,175,125,119,68,90,44,50
317,156,174,126,118,68,90,44,49
318,155,174,126,118,69,90,44,49
319,155,175,127,118,69,90,44,49
320,154,175,127,118,69,90,44,49
321,154,175,127,118,69,91,44,49
322,153,174,126,118,69,91,44,49
323,149,174,123,118,68,91,44,49
324,141,175,116,120,68,90,44,49
325,137,179,110,124,68,90,44,49
326,134,175,106,131,68,89,44,49
327,131,171,102,137,68,90,45,49
328,122,163,91,147,67,91,45,50
329,116,138,84,173,67,93,46,51
330,113,85,79,133,67,94,46,52
331,103,65,67,105,66,94,46,52
332,98,60,62,97,66,94,45,53
333,95,58,58,93,66,94,45,53
334,93,58,55,92,66,94,45,53
335,90,60,50,91,67,94,45,53
336,86,62,45,90,67,93,45,53
337,85,64,42,89,68,93,44,53
338,86,68,42,89,68,93,44,53
339,88,71,43,90,68,93,44,53
340,90,73,43,91,69,93,45,53
341,91,74,44,90,69,93,45,53
342,91,72,44,90,69,93,45,53
343,96,67,51,95,68,93,45,53
344,115,82,74,113,67,93,44,52
345,130,130,91,168,67,94,45,52
346,141,161,102,156,68,94,46,51
347,152,170,114,144,68,93,46,51
348,157,177,120,135,68,91,45,51
349,163,180,126,129,68,91,45,51
350,166,178,129,125,68,91,44,51
351,167,177,132,122,68,90,44,50
352,167,176,133,121,68,90,44,50
353,167,177,133,121,68,90,44,50
354,166,176,132,121,69,90,44,50
355,165,176,132,121,69,90,44,50
356,165,176,132,121,69,90,44,50
357,165,177,132,121,69,90,44,50
358,163,177,132,122,68,90,44,50
359,156,178,128,124,68,90,44,50
360,147,178,123,129,67,90,44,50
361,141,172,117,135,67,91,45,50
362,137,165,112,144,67,91,46,51
363,132,155,105,151,68,94,46,51
364,124,133,95,173,68,95,46,51
365,121,100,87,153,68,96,46,52
366,114,80,80,129,68,96,46,52
367,107,66,70,110,67,95,45,52
368,102,58,63,100,67,95,45,53
369,96,56,57,97,67,95,45,53
370,90,56,50,96,68,95,45,53
371,91,56,50,95,68,95,45,53
372,90,56,50,95,68,95,45,53
373,90,57,50,95,68,95,45,53
374,90,57,51,95,68,94,45,53
375,103,61,65,99,68,95,45,53
376,118,84,81,117,67,95,45,53
377,128,105,92,148,67,95,45,52
378,138,151,103,162,67,95,46,52
379,145,166,113,145,68,93,46,51
380,150,174,119,137,69,91,46,51
381,157,180,125,130,69,91,46,51
382,158,179,128,126,69,91,46,52
383,163,177,132,123,68,91,45,51
384,163,176,133,121,69,91,44,51
385,164,178,135,121,69,90,44,50
386,164,178,136,121,69,90,44,50
387,164,178,135,121,69,90,44,50
388,164,178,135,121,69,90,44,50
389,163,178,134,121,69,90,44,50
390,164,177,134,121,69,90,44,50
391,162,177,133,122,69,90,44,50
392,161,177,131,122,69,90,44,50
393,160,177,130,123,69,90,45,50
394,155,180,128,126,67,90,45,50
395,147,176,119,131,67,90,45,50
396,141,170,114,139,67,90,46,50
397,139,158,109,150,67,92,46,50
398,135,145,103,164,67,93,46,51
399,129,106,94,159,67,95,46,52
400,121,81,86,130,67,95,46,52
401,112,65,77,111,66,95,46,52
402,105,55,68,98,66,95,46,53
403,100,49,62,92,66,95,46,53
404,97,49,59,90,67,95,46,53
405,94,49,55,89,67,95,46,53
406,93,50,55,88,67,95,46,53
407,94,51,56,88,67,95,46,53
408,99,54,60,91,67,95,46,53
409,113,64,75,100,67,95,46,53
410,122,85,86,125,66,94,46,53
411,135,134,100,180,67,94,46,52
412,146,164,109,148,68,93,46,51
413,151,174,117,138,69,91,46,51
414,157,179,123,131,69,90,46,51
415,160,180,127,127,68,90,45,51
416,164,179,131,124,67,90,44,50
417,165,178,133,122,67,89,44,50
418,163,179,134,122,67,89,43,49
419,163,179,134,122,68,89,43,49
420,164,178,135,122,68,89,43,48
421,164,178,134,121,68,89,43,49
422,163,178,134,121,68,89,43,49
423,162,178,133,121,68,89,44,49
424,159,179,131,121,68,89,44,49
425,158,179,128,121,68,89,44,49
426,153,180,125,122,68,89,44,49
427,146,177,119,126,68,89,44,49
428,138,168,114,135,67,89,44,49
429,133,158,108,146,66,89,45,49
430,126,138,98,165,67,91,45,50
431,118,95,87,150,66,93,45,51
432,113,70,80,123,66,93,45,51
433,103,59,68,107,66,93,45,52
434,91,51,55,95,66,94,45,53
435,83,49,46,89,67,94,45,54
436,82,50,45,87,67,90,45,51
437,84,52,45,86,68,92,45,53
438,86,54,46,86,69,93,45,53
439,87,55,47,86,69,94,45,54
440,88,56,48,87,69,94,45,54
441,93,58,51,88,69,94,45,54
442,103,61,59,90,68,94,46,54
443,119,72,76,103,68,94,46,53
444,130,113,90,157,68,94,46,53
445,135,159,98,154,70,95,47,54
446,144,168,110,140,70,93,48,54
447,147,175,116,131,70,92,47,53
448,153,180,121,125,71,92,47,53
449,159,179,128,123,70,92,46,53
450,159,179,131,123,70,91,45,51
451,162,179,134,122,70,91,45,51
452,166,179,137,122,70,91,45,51
453,168,179,138,122,69,90,45,50
454,169,178,138,122,69,90,45,50
455,168,179,138,122,69,90,45,50
456,167,178,137,121,69,90,45,50
457,164,178,135,121,69,90,45,50
458,159,179,131,122,70,90,45,50
459,157,179,127,123,70,90,45,50
460,154,178,123,128,69,90,45,51
461,148,172,118,135,68,90,46,51
462,143,163,110,146,68,90,46,51
