,1,2,3,4,5,6,7,8
525,175,173,31,41,126,109,165,154
526,174,173,33,43,120,106,161,153
527,172,173,35,44,115,107,158,153
528,172,173,36,45,113,106,158,150
529,172,173,37,45,114,107,159,153
530,173,174,36,45,116,107,160,154
531,173,175,33,43,119,109,160,154
532,175,175,29,40,127,111,161,153
533,176,176,25,36,135,115,165,152
534,176,176,20,31,142,122,166,156
535,177,176,17,26,145,130,163,161
536,178,177,13,22,151,139,163,164
537,180,177,9,18,157,147,164,168
538,180,177,5,13,166,156,168,170
539,180,175,2,9,174,162,172,171
540,178,175,2,7,180,169,175,174
541,177,177,4,6,176,175,179,178
542,176,178,5,6,173,179,180,180
543,176,178,5,6,172,180,180,178
544,175,179,5,6,171,180,180,178
545,174,179,6,7,171,180,180,178
546,174,178,6,7,171,180,180,178
547,174,178,6,7,172,180,180,179
548,174,177,6,7,172,179,180,179
549,174,177,6,7,172,179,180,179
550,174,177,6,7,172,178,180,179
551,174,177,6,7,173,179,180,179
552,174,177,6,7,173,179,180,179
553,174,177,6,7,173,179,180,179
554,174,178,6,7,173,179,180,179
555,175,178,5,7,173,178,180,180
556,175,178,5,7,174,178,180,180
557,175,180,5,8,174,177,180,179
558,174,180,5,8,175,177,180,179
559,174,180,5,8,176,176,180,179
560,174,179,5,7,177,175,179,180
561,175,179,4,7,177,173,180,179
562,176,178,3,7,179,171,179,178
563,176,177,2,9,179,168,178,177
564,176,177,1,10,177,166,178,175
565,175,177,1,11,174,163,178,174
566,177,177,4,13,170,159,176,173
567,179,178,6,16,167,153,175,168
568,180,179,8,18,162,149,171,167
569,180,178,9,18,159,147,169,167
570,178,178,9,20,156,144,168,166
571,178,177,10,21,152,140,165,164
572,177,177,12,23,150,139,165,166
573,174,176,13,24,148,138,165,168
574,173,175,14,25,146,134,167,165
575,172,175,16,27,145,130,168,162
576,172,175,18,31,143,125,169,160
577,171,175,19,33,140,119,168,157
578,172,175,22,36,138,117,169,157
579,173,175,25,38,135,114,169,155
580,174,175,28,40,132,112,169,155
581,175,175,30,42,127,108,165,153
582,174,176,32,44,125,106,166,153
583,171,175,34,45,123,105,165,152
584,171,175,34,46,120,104,163,147
585,170,175,34,46,117,103,159,146
586,170,176,34,46,116,103,158,146
587,170,176,34,46,116,103,159,141
588,171,175,33,44,119,106,161,147
589,172,176,28,41,127,109,163,151
590,175,177,24,36,136,114,166,151
591,178,177,19,30,142,122,165,154
592,177,178,15,25,145,130,162,161
593,179,177,12,21,152,139,165,165
594,180,178,9,18,158,146,168,167
595,179,178,7,14,166,156,172,171
596,179,177,3,10,172,162,174,173
597,177,177,1,8,178,168,176,175
598,176,179,3,7,177,174,179,179
599,176,180,4,7,176,177,180,180
600,175,180,5,7,173,180,180,176
601,176,180,5,6,171,179,180,176
602,175,179,5,6,171,179,180,177
603,175,179,5,6,171,179,180,177
604,175,179,5,7,171,180,180,177
605,174,180,5,7,171,180,180,178
606,175,180,5,7,171,180,180,178
607,175,180,5,7,171,180,180,177
608,175,179,5,7,170,179,180,178
609,175,179,5,7,170,179,180,178
610,175,179,5,7,170,180,180,177
611,174,179,5,7,171,180,180,177
612,174,179,5,7,171,180,180,178
613,175,179,5,7,171,180,179,178
614,175,179,5,7,172,180,179,178
615,175,179,5,6,172,179,180,178
616,174,179,5,7,174,178,180,178
617,174,180,5,7,176,176,179,179
618,174,179,4,7,177,175,178,179
619,174,179,4,7,179,174,178,180
620,176,178,2,8,179,170,177,179
621,176,177,1,9,177,167,176,177
622,176,176,1,10,176,165,179,176
623,175,176,2,11,172,161,177,174
624,177,177,4,13,167,156,174,171
625,179,179,7,16,162,152,170,169
626,180,178,9,18,159,148,170,168
627,179,178,10,19,155,143,166,164
628,179,178,11,21,150,139,163,162
629,176,177,13,23,148,139,163,165
630,174,176,14,25,146,135,164,164
631,174,176,17,27,143,128,165,156
632,174,176,19,30,142,124,167,154
633,175,175,22,33,139,120,165,154
634,176,175,25,35,136,117,165,153
635,176,176,27,37,132,114,164,153
636,176,176,30,41,129,111,164,152
637,176,176,32,43,126,108,164,150
638,174,176,34,45,123,105,164,147
639,173,177,36,47,115,103,156,143
640,172,177,37,49,113,100,158,141
641,172,177,37,49,114,100,158,138
642,173,177,37,49,113,102,157,141
643,172,176,36,47,115,105,158,141
644,172,177,33,44,121,106,161,146
645,177,177,29,38,130,111,166,148
646,179,177,24,34,139,114,167,148
647,178,177,20,30,143,119,164,150
648,178,177,16,26,145,128,160,155
649,179,178,14,22,150,135,163,159
650,180,179,10,20,156,144,164,163
651,179,178,8,15,163,151,167,166
652,180,178,5,12,169,157,169,167
653,178,177,1,9,175,163,172,169
654,176,179,3,7,179,172,176,174
655,175,179,4,6,176,176,179,177
656,176,180,4,6,172,180,180,179
657,176,180,4,7,170,178,179,176
658,176,180,4,7,170,177,179,175
659,175,180,5,7,169,176,178,175
660,175,180,5,7,169,176,179,175
661,174,180,5,7,169,176,179,175
662,174,180,5,7,170,177,179,176
663,174,180,5,7,170,177,179,176
664,174,180,5,7,170,177,179,176
665,174,180,5,7,170,177,179,176
666,174,180,5,7,170,177,179,176
667,175,180,5,7,170,178,179,177
668,174,180,5,7,170,178,179,176
669,174,179,5,6,171,179,179,176
670,174,179,5,6,171,179,179,176
671,174,179,5,6,172,180,179,175
672,173,179,5,6,173,180,179,176
673,173,179,4,6,174,179,179,176
674,174,180,4,7,175,178,180,177
675,174,180,4,7,176,176,180,178
676,174,179,3,8,179,174,179,179
677,175,179,2,9,179,172,177,180
678,176,178,1,9,177,169,176,179
679,177,178,1,10,176,166,177,176
680,176,178,2,12,172,163,176,174
681,176,178,4,13,168,159,174,173
682,178,178,6,15,164,154,172,170
683,180,180,8,17,160,150,168,168
684,180,179,9,18,158,148,168,168
